MONTANT,FREQUENCE_RECH,REVENUE,FREQUENCE,DATA_VOLUME,ON_NET,REGULARITY,CHURN
5000.0,5.0,5001.0,6.0,4305.0,578.0,55,0
400.0,2.0,398.0,3.0,0.0,4.0,59,0
1000.0,2.0,1000.0,2.0,0.0,56.0,19,0
9000.0,17.0,9000.0,17.0,0.0,25.0,57,0
1500.0,2.0,2302.0,6.0,355.0,16.0,60,0
10150.0,25.0,10840.0,30.0,14657.0,11.0,62,0
4000.0,4.0,3991.0,7.0,4679.0,0.0,41,0
5750.0,20.0,5740.0,22.0,4117.0,40.0,44,0
17600.0,28.0,18191.0,33.0,4438.0,351.0,61,0
2000.0,4.0,2000.0,4.0,0.0,5.0,57,0
700.0,2.0,1182.0,3.0,1983.0,7.0,28,0
200.0,2.0,200.0,2.0,200.0,0.0,22,0
400.0,2.0,394.0,2.0,0.0,12.0,14,0
4050.0,9.0,4050.0,14.0,0.0,231.0,36,0
17500.0,34.0,19001.0,39.0,302.0,925.0,53,0
1500.0,3.0,2502.0,6.0,4311.0,0.0,43,0
3200.0,7.0,3190.0,8.0,773.0,59.0,16,0
4400.0,18.0,4400.0,19.0,2.0,1415.0,29,0
2950.0,8.0,2949.0,14.0,0.0,9.0,54,0
3000.0,5.0,3501.0,8.0,41.0,18.0,23,0
350.0,2.0,350.0,2.0,29.0,2.0,17,0
5000.0,7.0,5034.0,15.0,0.0,9.0,22,0
12450.0,28.0,11819.0,33.0,17994.0,80.0,62,0
21150.0,45.0,22148.0,49.0,166.0,863.0,62,0
6700.0,14.0,7200.0,15.0,0.0,742.0,41,0
2500.0,3.0,2498.0,4.0,0.0,8.0,13,0
1000.0,2.0,1000.0,2.0,48.0,64.0,45,0
3100.0,11.0,4249.0,21.0,9651.0,5.0,45,0
12300.0,6.0,12309.0,7.0,10820.0,673.0,62,0
19400.0,47.0,19400.0,45.0,27073.0,4.0,54,0
10900.0,24.0,10890.0,27.0,20681.0,0.0,62,0
450.0,2.0,449.0,4.0,0.0,2.0,59,0
14550.0,32.0,14145.0,31.0,221.0,471.0,59,0
1500.0,2.0,1400.0,3.0,2699.0,0.0,62,0
200.0,1.0,164.0,1.0,72.0,0.0,7,0
950.0,4.0,960.0,5.0,0.0,252.0,60,0
9000.0,14.0,9000.0,15.0,1687.0,119.0,48,0
17000.0,60.0,17233.0,74.0,10704.0,6.0,62,0
32000.0,66.0,33240.0,63.0,16358.0,606.0,62,0
2200.0,13.0,2265.0,20.0,2.0,13.0,37,0
6000.0,4.0,5849.0,14.0,2848.0,5.0,55,0
1000.0,1.0,748.0,6.0,0.0,0.0,8,0
11400.0,22.0,11400.0,25.0,1986.0,45.0,61,0
100.0,1.0,231.0,3.0,1.0,2.0,13,0
5400.0,13.0,5411.0,20.0,11503.0,5.0,57,0
6600.0,18.0,6860.0,19.0,734.0,648.0,43,0
4200.0,9.0,4200.0,9.0,0.0,88.0,55,0
10500.0,24.0,10494.0,30.0,17769.0,228.0,61,0
2200.0,7.0,2200.0,10.0,0.0,128.0,62,0
4700.0,9.0,4698.0,12.0,5350.0,9.0,62,0
8600.0,15.0,9079.0,25.0,15181.0,23.0,61,0
600.0,4.0,601.0,5.0,1346.0,4.0,19,0
8190.0,15.0,7211.0,18.0,0.0,196.0,54,0
4500.0,6.0,3125.0,10.0,11.0,36.0,60,0
500.0,1.0,500.0,1.0,0.0,1.0,11,0
1000.0,2.0,990.0,2.0,375.0,9.0,10,0
2250.0,5.0,2503.0,8.0,1010.0,164.0,49,0
2500.0,3.0,2501.0,6.0,4543.0,0.0,12,0
3000.0,6.0,2960.0,6.0,5619.0,0.0,11,0
4500.0,7.0,4900.0,10.0,0.0,73.0,51,0
3100.0,14.0,2963.0,17.0,639.0,59.0,52,0
9400.0,28.0,9998.0,41.0,19119.0,20.0,52,0
500.0,1.0,501.0,1.0,87.0,0.0,25,0
28400.0,11.0,27949.0,15.0,4690.0,3702.0,62,0
37650.0,81.0,36898.0,78.0,0.0,3952.0,62,0
4000.0,8.0,4500.0,10.0,1.0,8.0,39,0
5500.0,17.0,5990.0,29.0,3475.0,17.0,51,0
1100.0,6.0,1200.0,14.0,0.0,218.0,45,0
31200.0,59.0,32191.0,57.0,34985.0,1599.0,62,0
3400.0,9.0,3401.0,9.0,1249.0,516.0,37,0
9200.0,39.0,9398.0,42.0,12202.0,10.0,59,0
3018.0,3.0,1015.0,5.0,452.0,5.0,26,0
2870.0,10.0,2750.0,13.0,4.0,776.0,37,0
9750.0,17.0,9646.0,21.0,4735.0,697.0,62,0
8000.0,16.0,8500.0,17.0,113.0,421.0,52,0
16400.0,34.0,16349.0,40.0,6236.0,22.0,58,0
2500.0,3.0,2502.0,12.0,19.0,9.0,11,0
1700.0,6.0,1204.0,6.0,825.0,8.0,20,0
1100.0,5.0,1100.0,6.0,0.0,175.0,35,0
5500.0,9.0,5527.0,15.0,3688.0,11.0,32,0
2500.0,5.0,2501.0,6.0,0.0,57.0,61,0
500.0,1.0,500.0,1.0,0.0,0.0,47,0
9400.0,19.0,9892.0,21.0,0.0,240.0,44,0
21015.0,29.0,21505.0,32.0,17201.0,68.0,62,0
200.0,2.0,199.0,4.0,0.0,14.0,21,0
1950.0,7.0,1920.0,9.0,0.0,365.0,51,0
18700.0,46.0,18099.0,44.0,4422.0,6692.0,53,0
22750.0,32.0,22494.0,31.0,41552.0,92.0,62,0
32750.0,64.0,33054.0,62.0,0.0,755.0,62,0
12500.0,12.0,13501.0,15.0,50677.0,4.0,62,0
14200.0,8.0,14312.0,12.0,36936.0,217.0,61,0
3100.0,9.0,2995.0,11.0,718.0,138.0,43,0
1000.0,2.0,570.0,6.0,0.0,4.0,35,0
17200.0,11.0,556.0,11.0,0.0,118.0,53,0
800.0,8.0,776.0,10.0,119.0,0.0,19,0
6000.0,12.0,6002.0,13.0,0.0,282.0,61,0
1600.0,6.0,1352.0,6.0,0.0,35.0,40,0
5000.0,10.0,5499.0,11.0,0.0,81.0,59,0
1000.0,2.0,1000.0,2.0,2.0,7.0,9,0
7700.0,15.0,8201.0,17.0,497.0,23.0,37,0
20300.0,44.0,20298.0,42.0,0.0,232.0,61,0
9350.0,29.0,9358.0,34.0,2906.0,389.0,56,0
12500.0,24.0,12500.0,24.0,0.0,495.0,61,0
8250.0,32.0,7768.0,35.0,1.0,1192.0,62,0
3500.0,7.0,3500.0,7.0,0.0,52.0,49,0
1750.0,3.0,1667.0,8.0,1361.0,57.0,46,0
2000.0,2.0,3002.0,5.0,2490.0,0.0,62,0
400.0,2.0,600.0,5.0,702.0,1.0,32,0
5450.0,12.0,5949.0,16.0,1.0,114.0,47,0
3550.0,14.0,3544.0,16.0,103.0,496.0,42,0
8100.0,28.0,8600.0,29.0,945.0,165.0,62,0
4000.0,7.0,4174.0,11.0,8943.0,1.0,49,0
5500.0,10.0,5502.0,11.0,0.0,16.0,38,0
600.0,2.0,302.0,2.0,0.0,66.0,60,0
500.0,1.0,500.0,1.0,0.0,4.0,4,0
1500.0,3.0,1499.0,9.0,0.0,3.0,11,0
9750.0,24.0,9654.0,33.0,9729.0,5.0,62,0
12500.0,24.0,12199.0,24.0,0.0,325.0,59,0
400.0,3.0,436.0,12.0,208.0,1.0,43,0
6450.0,23.0,6551.0,26.0,4.0,913.0,62,0
23250.0,41.0,22512.0,44.0,0.0,1643.0,60,0
12450.0,21.0,12950.0,25.0,530.0,302.0,61,0
3900.0,9.0,3900.0,9.0,0.0,60.0,51,0
14000.0,23.0,15001.0,28.0,7054.0,200.0,60,0
400.0,2.0,400.0,2.0,1218.0,74.0,48,0
1200.0,3.0,1701.0,5.0,0.0,171.0,46,0
1000.0,1.0,999.0,2.0,2389.0,0.0,33,0
12350.0,15.0,12349.0,20.0,3879.0,18.0,39,0
6400.0,13.0,6899.0,23.0,3967.0,5.0,62,0
8600.0,34.0,8600.0,34.0,502.0,8230.0,54,0
9000.0,16.0,9001.0,20.0,12783.0,8.0,46,0
4500.0,9.0,4500.0,13.0,5375.0,7.0,49,0
6600.0,13.0,6905.0,23.0,6766.0,543.0,60,0
1450.0,4.0,1450.0,4.0,40.0,38.0,17,0
1500.0,3.0,1491.0,3.0,0.0,69.0,37,0
2200.0,7.0,2474.0,15.0,1024.0,3.0,32,0
26000.0,41.0,26499.0,44.0,13875.0,207.0,62,0
22600.0,44.0,23557.0,47.0,2337.0,342.0,62,0
10000.0,18.0,9549.0,18.0,0.0,28.0,43,0
1000.0,2.0,1000.0,2.0,0.0,0.0,33,0
45150.0,76.0,44956.0,74.0,1638.0,871.0,62,0
42700.0,57.0,42790.0,54.0,11773.0,898.0,60,0
19900.0,38.0,20898.0,40.0,21558.0,149.0,59,0
200.0,1.0,186.0,1.0,1024.0,10.0,16,0
23600.0,31.0,25082.0,34.0,18260.0,298.0,62,0
10400.0,19.0,10400.0,20.0,492.0,318.0,55,0
4050.0,15.0,4049.0,20.0,536.0,161.0,34,0
500.0,1.0,500.0,1.0,0.0,36.0,24,0
1400.0,4.0,1399.0,6.0,37.0,84.0,20,0
4700.0,14.0,5323.0,17.0,11.0,39.0,46,0
4650.0,13.0,4651.0,12.0,0.0,89.0,39,0
1750.0,4.0,1750.0,3.0,444.0,15.0,28,0
16015.0,29.0,15414.0,36.0,544.0,66.0,62,0
650.0,3.0,634.0,3.0,339.0,288.0,27,0
3700.0,10.0,3711.0,15.0,4264.0,316.0,59,0
7000.0,14.0,6999.0,14.0,1.0,58.0,52,0
4000.0,4.0,4006.0,6.0,5767.0,9.0,59,0
4500.0,8.0,4500.0,8.0,4.0,100.0,30,0
2500.0,5.0,1934.0,7.0,1648.0,1.0,46,0
12600.0,24.0,12600.0,28.0,0.0,33.0,60,0
3000.0,3.0,3000.0,4.0,536.0,38.0,51,0
4000.0,16.0,3675.0,20.0,27.0,112.0,47,0
30800.0,54.0,31930.0,57.0,0.0,11043.0,62,0
35900.0,67.0,35898.0,69.0,49496.0,1.0,62,0
15900.0,44.0,16499.0,48.0,65.0,943.0,62,0
500.0,1.0,491.0,2.0,0.0,28.0,32,0
8250.0,15.0,8470.0,20.0,7024.0,18.0,52,0
5500.0,21.0,5056.0,22.0,4634.0,17.0,49,0
10000.0,10.0,10009.0,13.0,23836.0,40.0,34,0
15850.0,61.0,15847.0,62.0,12808.0,3090.0,62,0
14500.0,27.0,15000.0,28.0,0.0,393.0,62,0
250.0,1.0,250.0,2.0,2.0,1.0,18,0
19500.0,31.0,20096.0,43.0,0.0,80.0,53,0
2000.0,2.0,2000.0,4.0,4111.0,18.0,7,0
5800.0,28.0,6000.0,30.0,0.0,3058.0,62,0
9500.0,7.0,10331.0,13.0,910.0,4.0,62,0
4700.0,6.0,5207.0,12.0,8769.0,8.0,51,0
3900.0,12.0,3885.0,13.0,0.0,655.0,58,0
1000.0,1.0,992.0,2.0,925.0,7.0,31,0
15750.0,49.0,16054.0,54.0,29761.0,98.0,62,0
11750.0,32.0,12861.0,38.0,26714.0,3.0,41,0
3200.0,20.0,3369.0,21.0,923.0,405.0,57,0
500.0,1.0,796.0,3.0,0.0,10.0,17,0
4900.0,11.0,4527.0,12.0,3640.0,7.0,59,0
2400.0,8.0,2494.0,9.0,1291.0,18.0,29,0
8500.0,17.0,8499.0,17.0,2077.0,15.0,51,0
16650.0,50.0,17351.0,54.0,12989.0,96.0,46,0
1500.0,3.0,1501.0,4.0,0.0,29.0,25,0
3000.0,4.0,2991.0,5.0,1606.0,0.0,59,0
2800.0,11.0,2218.0,16.0,425.0,30.0,51,0
14700.0,39.0,15798.0,51.0,5542.0,1736.0,62,0
9500.0,22.0,9659.0,33.0,4399.0,1269.0,62,0
11000.0,18.0,11487.0,23.0,5944.0,203.0,62,0
5700.0,6.0,5600.0,6.0,0.0,224.0,48,0
4000.0,19.0,4400.0,22.0,3562.0,1.0,32,0
13500.0,21.0,14500.0,23.0,60.0,98.0,53,0
500.0,1.0,526.0,4.0,1.0,4.0,26,0
500.0,1.0,500.0,1.0,0.0,12.0,8,0
45900.0,93.0,47099.0,84.0,15192.0,3306.0,62,0
9350.0,19.0,8898.0,20.0,0.0,52.0,58,0
6500.0,13.0,6500.0,13.0,3.0,66.0,53,0
1000.0,1.0,1706.0,11.0,0.0,9.0,31,0
400.0,2.0,391.0,3.0,0.0,6.0,58,0
2000.0,2.0,2499.0,7.0,2804.0,3.0,43,0
20000.0,2.0,18998.0,4.0,21378.0,26.0,62,0
700.0,2.0,700.0,4.0,31.0,33.0,11,0
7000.0,3.0,6836.0,5.0,7964.0,1042.0,59,0
2300.0,12.0,2151.0,17.0,0.0,1.0,53,0
15000.0,10.0,15480.0,11.0,23579.0,30.0,62,0
2300.0,5.0,2302.0,7.0,810.0,42.0,48,0
7350.0,13.0,7349.0,27.0,16.0,271.0,53,0
4500.0,11.0,5003.0,19.0,9276.0,223.0,60,0
20500.0,30.0,21719.0,46.0,16181.0,157.0,62,0
4000.0,2.0,3982.0,2.0,71.0,32.0,23,0
5000.0,17.0,4774.0,24.0,6166.0,2.0,41,0
6100.0,11.0,6600.0,15.0,388.0,199.0,62,0
25700.0,51.0,26018.0,52.0,35492.0,410.0,62,0
2800.0,18.0,2761.0,21.0,633.0,8.0,41,0
19000.0,29.0,19490.0,31.0,22730.0,212.0,56,0
12500.0,24.0,12500.0,27.0,0.0,287.0,60,0
2800.0,6.0,2800.0,6.0,601.0,368.0,47,0
1500.0,2.0,1500.0,2.0,1126.0,21.0,55,0
400.0,1.0,399.0,1.0,0.0,82.0,19,0
3200.0,4.0,3223.0,7.0,8249.0,7.0,62,0
800.0,4.0,800.0,4.0,0.0,130.0,52,0
3000.0,1.0,3000.0,1.0,1996.0,695.0,51,0
6220.0,20.0,6418.0,22.0,1488.0,102.0,53,0
1500.0,2.0,1499.0,4.0,302.0,8.0,14,0
10800.0,14.0,11789.0,15.0,27088.0,9.0,60,0
7600.0,30.0,7587.0,31.0,7928.0,5.0,61,0
600.0,3.0,601.0,5.0,2991.0,44.0,25,0
4700.0,10.0,5190.0,12.0,4519.0,7.0,42,0
850.0,8.0,828.0,10.0,1597.0,7.0,44,0
12200.0,65.0,12539.0,70.0,2106.0,261.0,62,0
21500.0,45.0,22195.0,46.0,56412.0,5.0,58,0
2850.0,6.0,2850.0,10.0,1989.0,166.0,61,0
11100.0,19.0,12724.0,79.0,3649.0,3.0,61,0
17700.0,59.0,16798.0,60.0,2058.0,7227.0,58,0
1900.0,9.0,1901.0,14.0,1357.0,6.0,9,0
6600.0,3.0,7510.0,6.0,5980.0,923.0,62,0
2500.0,5.0,2491.0,8.0,453.0,1.0,57,0
3800.0,6.0,3799.0,9.0,5259.0,43.0,58,0
1000.0,2.0,986.0,3.0,1164.0,196.0,12,0
4300.0,11.0,4002.0,14.0,0.0,157.0,52,0
5050.0,19.0,5349.0,31.0,0.0,203.0,61,0
900.0,2.0,951.0,4.0,1630.0,0.0,3,0
500.0,1.0,490.0,1.0,1311.0,21.0,12,0
6800.0,24.0,6950.0,31.0,18887.0,19.0,49,0
4450.0,10.0,4950.0,14.0,0.0,79.0,54,0
11500.0,19.0,11500.0,20.0,445.0,123.0,56,0
1000.0,1.0,997.0,3.0,2313.0,37.0,22,0
500.0,1.0,491.0,1.0,0.0,7.0,27,0
15250.0,4.0,12751.0,10.0,7075.0,225.0,61,0
15000.0,26.0,15485.0,39.0,1701.0,88.0,58,0
3100.0,6.0,3111.0,7.0,3795.0,1.0,5,0
2500.0,5.0,2484.0,5.0,636.0,10.0,40,0
100.0,1.0,2.0,1.0,0.0,1.0,5,0
6100.0,13.0,6300.0,13.0,1.0,180.0,51,0
3600.0,9.0,3813.0,14.0,4504.0,380.0,42,0
2000.0,2.0,2000.0,4.0,5890.0,0.0,55,0
12300.0,28.0,11744.0,28.0,0.0,489.0,62,0
7000.0,9.0,6983.0,13.0,9775.0,13.0,40,0
4400.0,15.0,4699.0,19.0,4724.0,293.0,50,0
41000.0,82.0,42500.0,85.0,20317.0,233.0,62,0
500.0,1.0,500.0,2.0,1.0,162.0,9,0
500.0,1.0,500.0,1.0,0.0,8.0,18,0
3100.0,11.0,3100.0,11.0,0.0,74.0,42,0
6000.0,12.0,6001.0,13.0,0.0,11.0,47,0
5800.0,11.0,6299.0,13.0,0.0,199.0,44,0
10200.0,25.0,10280.0,37.0,12158.0,8.0,62,0
7400.0,13.0,7441.0,21.0,16190.0,1.0,47,0
1000.0,1.0,5999.0,6.0,0.0,401.0,51,0
3550.0,8.0,3719.0,10.0,737.0,225.0,60,0
7750.0,15.0,7749.0,14.0,0.0,66.0,50,0
3900.0,10.0,4100.0,13.0,1030.0,0.0,59,0
2500.0,7.0,2500.0,9.0,271.0,468.0,43,0
4000.0,5.0,3470.0,8.0,0.0,7.0,30,0
5600.0,11.0,5570.0,16.0,9610.0,3.0,61,0
2000.0,4.0,2400.0,7.0,0.0,76.0,48,0
5050.0,13.0,4535.0,16.0,1923.0,1604.0,35,0
4350.0,17.0,4351.0,29.0,0.0,41.0,51,0
6850.0,26.0,6845.0,27.0,1409.0,291.0,59,0
4000.0,7.0,4248.0,10.0,2159.0,92.0,56,0
1000.0,1.0,851.0,7.0,0.0,13.0,61,0
1050.0,4.0,1066.0,5.0,0.0,34.0,60,0
3600.0,11.0,3599.0,14.0,1179.0,2821.0,62,0
2150.0,10.0,2000.0,13.0,14.0,169.0,50,0
7500.0,4.0,7499.0,5.0,353.0,194.0,60,0
1500.0,5.0,1999.0,8.0,254.0,0.0,31,0
6450.0,19.0,7563.0,25.0,2573.0,167.0,37,0
900.0,3.0,852.0,4.0,2.0,23.0,28,0
5000.0,8.0,5001.0,8.0,2747.0,6.0,61,0
12900.0,13.0,12820.0,23.0,21127.0,3.0,62,0
500.0,2.0,499.0,2.0,0.0,18.0,21,0
800.0,2.0,810.0,4.0,1047.0,2.0,12,0
17800.0,62.0,18802.0,68.0,10432.0,3174.0,62,0
5650.0,10.0,4973.0,24.0,7827.0,86.0,54,0
2300.0,5.0,2300.0,5.0,0.0,87.0,62,0
3450.0,6.0,4285.0,10.0,6478.0,0.0,42,0
600.0,3.0,600.0,3.0,677.0,109.0,4,0
2000.0,2.0,2000.0,2.0,18.0,19.0,57,0
2400.0,6.0,2399.0,11.0,0.0,402.0,41,0
11000.0,20.0,11003.0,23.0,0.0,7.0,60,0
13750.0,43.0,13584.0,42.0,312.0,5983.0,60,0
1100.0,5.0,1101.0,6.0,1.0,443.0,40,0
1500.0,2.0,1478.0,3.0,1138.0,3.0,15,0
300.0,2.0,300.0,2.0,16.0,0.0,35,0
3500.0,7.0,3498.0,10.0,281.0,36.0,56,0
40200.0,84.0,41902.0,81.0,19523.0,179.0,62,0
400.0,1.0,392.0,2.0,995.0,10.0,25,0
9000.0,14.0,9510.0,20.0,369.0,841.0,62,0
5250.0,10.0,4988.0,18.0,19988.0,309.0,43,0
2700.0,8.0,1772.0,9.0,170.0,0.0,25,0
3700.0,16.0,3552.0,18.0,721.0,540.0,62,0
2500.0,5.0,2500.0,5.0,0.0,22.0,37,0
1000.0,2.0,1000.0,2.0,0.0,73.0,15,0
4100.0,14.0,4099.0,16.0,1986.0,69.0,38,0
550.0,3.0,550.0,6.0,0.0,125.0,38,0
5200.0,16.0,5399.0,17.0,435.0,1067.0,61,0
13800.0,54.0,13939.0,56.0,4866.0,2490.0,60,0
400.0,2.0,386.0,3.0,0.0,11.0,4,0
2500.0,5.0,2500.0,5.0,0.0,129.0,54,0
6900.0,29.0,6901.0,34.0,552.0,1280.0,45,0
3000.0,1.0,3009.0,2.0,2.0,81.0,32,0
1800.0,5.0,1601.0,5.0,0.0,25.0,35,0
850.0,4.0,904.0,10.0,33.0,2.0,19,0
16150.0,51.0,16849.0,55.0,1005.0,1492.0,61,0
2800.0,10.0,3210.0,15.0,0.0,295.0,59,0
2000.0,10.0,2000.0,10.0,1384.0,9.0,23,0
400.0,2.0,352.0,3.0,0.0,315.0,58,0
6400.0,13.0,6400.0,16.0,10734.0,10.0,59,0
20000.0,28.0,20500.0,29.0,168.0,146.0,57,0
3250.0,12.0,3400.0,13.0,459.0,70.0,54,0
8000.0,8.0,7740.0,24.0,2133.0,21.0,44,0
14500.0,28.0,14949.0,33.0,1.0,454.0,61,0
8000.0,14.0,7699.0,17.0,0.0,101.0,40,0
2000.0,2.0,3487.0,10.0,440.0,29.0,20,0
4250.0,9.0,4249.0,10.0,0.0,22.0,47,0
14870.0,36.0,14382.0,41.0,34.0,377.0,60,0
1100.0,5.0,1029.0,7.0,0.0,1.0,54,0
2400.0,10.0,2358.0,11.0,337.0,106.0,21,0
12800.0,26.0,13301.0,28.0,1266.0,855.0,62,0
11000.0,21.0,11999.0,23.0,2.0,10.0,47,0
850.0,3.0,806.0,4.0,0.0,27.0,23,0
27300.0,57.0,26976.0,61.0,3030.0,921.0,62,0
7500.0,18.0,7992.0,23.0,275.0,133.0,45,0
10450.0,43.0,10704.0,46.0,5599.0,14.0,47,0
3400.0,13.0,3654.0,20.0,1439.0,41.0,58,0
7800.0,12.0,7565.0,21.0,578.0,123.0,42,0
3300.0,16.0,3452.0,23.0,1243.0,7.0,28,0
9600.0,47.0,10191.0,49.0,1737.0,1138.0,53,0
2500.0,6.0,3000.0,7.0,1033.0,980.0,59,0
6000.0,11.0,5999.0,12.0,0.0,222.0,48,0
1500.0,2.0,1488.0,2.0,893.0,0.0,19,0
900.0,5.0,775.0,8.0,127.0,1.0,22,0
700.0,2.0,700.0,2.0,0.0,2.0,44,0
18950.0,64.0,19154.0,72.0,546.0,7344.0,62,0
1400.0,3.0,1390.0,3.0,838.0,5.0,28,0
3700.0,6.0,3701.0,8.0,6397.0,1.0,35,0
8600.0,21.0,8611.0,24.0,8422.0,387.0,53,0
11000.0,15.0,12491.0,23.0,40.0,266.0,42,0
13400.0,30.0,13391.0,30.0,2372.0,3093.0,61,0
1500.0,3.0,1470.0,3.0,597.0,4.0,23,0
2450.0,11.0,2637.0,15.0,353.0,15.0,37,0
5850.0,21.0,5498.0,40.0,0.0,152.0,57,0
9300.0,41.0,9603.0,48.0,3682.0,247.0,52,0
1500.0,2.0,600.0,9.0,196.0,2.0,19,0
4500.0,9.0,4500.0,9.0,0.0,79.0,53,0
5450.0,13.0,5451.0,14.0,3063.0,63.0,39,0
15500.0,12.0,15501.0,21.0,8455.0,193.0,62,0
4900.0,12.0,4646.0,29.0,648.0,12.0,48,0
10250.0,28.0,11256.0,33.0,12076.0,484.0,46,0
7500.0,7.0,9012.0,10.0,21103.0,0.0,62,0
1500.0,3.0,3480.0,8.0,6952.0,3.0,34,0
400.0,2.0,400.0,2.0,0.0,163.0,12,0
3000.0,4.0,1283.0,5.0,0.0,58.0,31,0
9100.0,19.0,8588.0,21.0,17099.0,7.0,61,0
7100.0,16.0,7601.0,19.0,2047.0,26.0,55,0
35100.0,65.0,36298.0,70.0,6340.0,604.0,62,0
7450.0,25.0,7450.0,26.0,3389.0,366.0,53,0
500.0,3.0,426.0,3.0,261.0,0.0,53,0
3000.0,1.0,9500.0,4.0,2299.0,570.0,40,0
6600.0,26.0,7102.0,28.0,8302.0,7.0,40,0
2400.0,7.0,2251.0,7.0,0.0,46.0,41,0
1400.0,3.0,1399.0,4.0,2382.0,2.0,21,0
2000.0,9.0,2251.0,10.0,14304.0,14.0,22,0
2500.0,5.0,2800.0,11.0,1099.0,23.0,34,0
5600.0,17.0,5600.0,26.0,485.0,3690.0,35,0
15500.0,28.0,16402.0,29.0,5769.0,194.0,55,0
13000.0,2.0,12765.0,4.0,6300.0,2422.0,61,0
24850.0,73.0,24604.0,73.0,9505.0,2599.0,62,0
7900.0,21.0,8399.0,24.0,0.0,668.0,56,0
200.0,1.0,200.0,1.0,92.0,4.0,24,0
5000.0,13.0,6001.0,17.0,3617.0,264.0,61,0
13500.0,27.0,13521.0,28.0,29522.0,1.0,62,0
7200.0,14.0,6983.0,20.0,6905.0,13.0,62,0
3500.0,2.0,3502.0,3.0,557.0,23.0,31,0
3500.0,4.0,3480.0,5.0,5630.0,0.0,52,0
1300.0,6.0,1300.0,7.0,234.0,516.0,58,0
8000.0,8.0,7999.0,10.0,1973.0,448.0,51,0
11200.0,23.0,11001.0,28.0,20951.0,2.0,58,0
19000.0,31.0,17713.0,49.0,13051.0,16.0,62,0
500.0,1.0,501.0,2.0,1.0,19.0,50,0
5750.0,12.0,5749.0,21.0,0.0,22.0,38,0
1100.0,5.0,1092.0,5.0,542.0,17.0,19,0
17000.0,31.0,17348.0,33.0,0.0,20.0,59,0
1150.0,5.0,802.0,6.0,366.0,0.0,36,0
24700.0,38.0,26200.0,45.0,258.0,603.0,61,0
6000.0,9.0,6057.0,23.0,8520.0,37.0,62,0
5700.0,23.0,5971.0,32.0,5213.0,24.0,59,0
500.0,1.0,500.0,1.0,0.0,31.0,33,0
6350.0,14.0,6501.0,18.0,5.0,47.0,51,0
7700.0,18.0,7699.0,20.0,3545.0,1.0,61,0
15500.0,17.0,14763.0,25.0,10061.0,168.0,61,0
400.0,2.0,401.0,2.0,0.0,103.0,40,0
1000.0,7.0,1000.0,7.0,1863.0,6.0,14,0
1850.0,15.0,1950.0,16.0,1740.0,10.0,45,0
2500.0,6.0,3000.0,7.0,0.0,48.0,41,0
12600.0,36.0,13800.0,42.0,359.0,772.0,62,0
4550.0,12.0,5049.0,16.0,824.0,143.0,61,0
4500.0,7.0,4500.0,7.0,710.0,8.0,30,0
4350.0,14.0,4360.0,17.0,5761.0,31.0,54,0
4000.0,8.0,4143.0,15.0,4493.0,0.0,44,0
1600.0,3.0,1593.0,6.0,0.0,49.0,39,0
4000.0,8.0,4000.0,8.0,112.0,287.0,28,0
4500.0,9.0,4500.0,9.0,0.0,56.0,24,0
1000.0,2.0,1000.0,2.0,656.0,2.0,29,0
20000.0,39.0,20496.0,70.0,11920.0,4.0,58,0
2500.0,3.0,2562.0,8.0,1811.0,17.0,47,0
1600.0,4.0,2100.0,5.0,0.0,53.0,42,0
5350.0,16.0,5703.0,22.0,202.0,114.0,41,0
1500.0,4.0,1501.0,5.0,897.0,0.0,11,0
23000.0,21.0,23449.0,28.0,1117.0,389.0,62,0
11300.0,30.0,12372.0,37.0,138.0,423.0,46,0
200.0,1.0,198.0,2.0,0.0,8.0,40,0
10700.0,37.0,10999.0,39.0,380.0,2041.0,61,0
700.0,4.0,700.0,4.0,0.0,102.0,27,0
4000.0,10.0,3698.0,12.0,0.0,650.0,60,0
1000.0,1.0,998.0,2.0,0.0,1.0,12,0
3000.0,6.0,3000.0,6.0,200.0,24.0,33,0
3500.0,4.0,3501.0,7.0,5236.0,0.0,62,0
7000.0,13.0,6000.0,12.0,0.0,139.0,54,0
500.0,1.0,500.0,1.0,0.0,14.0,30,0
5500.0,6.0,5511.0,10.0,12696.0,1.0,60,0
1400.0,13.0,1400.0,14.0,368.0,1.0,33,0
7500.0,20.0,7980.0,22.0,12374.0,4.0,62,0
10750.0,49.0,11150.0,51.0,5082.0,3.0,41,0
11000.0,18.0,10979.0,19.0,8010.0,3596.0,25,0
5400.0,36.0,5700.0,49.0,4589.0,9.0,55,0
1700.0,3.0,1700.0,4.0,250.0,28.0,40,0
14350.0,9.0,14390.0,30.0,4637.0,991.0,61,0
1100.0,3.0,1100.0,3.0,1599.0,4.0,7,0
1500.0,3.0,1500.0,3.0,0.0,56.0,38,0
2200.0,5.0,2200.0,5.0,11.0,24.0,29,0
3000.0,4.0,2700.0,4.0,81.0,44.0,21,0
3300.0,13.0,3299.0,17.0,316.0,17.0,45,0
4000.0,7.0,3502.0,7.0,1251.0,25.0,6,0
8350.0,26.0,8860.0,32.0,13803.0,0.0,62,0
500.0,1.0,500.0,1.0,1568.0,92.0,19,0
600.0,1.0,600.0,3.0,26.0,82.0,18,0
11250.0,74.0,12399.0,77.0,3561.0,15.0,62,0
